entradas,saidas
1.39164,0.88353
-1.35129,-0.874357
1.35796,0.875919
-1.14981,-0.81769
-1.56328,-0.91595
-0.179333,-0.177435
0.517815,0.476012
-0.205188,-0.202357
-0.735855,-0.626634
1.26588,0.852678
0.821276,0.675764
0.825606,0.67811
0.126066,0.125402
-0.963715,-0.745929
1.56933,0.916919
1.49361,0.903988
-1.36272,-0.877022
0.775336,0.650021
0.299591,0.290939
-1.71116,-0.93679
1.67172,0.931779
1.93432,0.959081
-1.92487,-0.958316
1.10173,0.801118
-0.106136,-0.105739
1.87993,0.954485
-1.50279,-0.905651
1.65369,0.929362
-0.451458,-0.423097
0.590359,0.530154
0.180782,0.178838
0.534373,0.488717
0.316574,0.306406
-0.959763,-0.744171
-1.58784,-0.919818
-0.991075,-0.75782
-0.571119,-0.516181
-1.17139,-0.824717
-1.92493,-0.958322
0.688156,0.596796
1.0409,0.778244
0.452795,0.424194
1.60609,0.92258
-1.02505,-0.771915
-0.154953,-0.153725
0.288362,0.280626
-1.13401,-0.812388
0.225366,0.221627
0.974779,0.750797
0.357196,0.342742
-1.27847,-0.856076
-1.19475,-0.832046
-1.78411,-0.945135
-1.75056,-0.941439
-0.0124183,-0.0124177
1.28299,0.85728
1.32488,0.867992
1.41815,0.889213
-1.65404,-0.92941
-1.89491,-0.955799
-1.33584,-0.870669
-0.808285,-0.668643
0.204798,0.201982
-0.240175,-0.235661
0.655876,0.575612
0.911747,0.72197
-0.276005,-0.269203
0.819019,0.674535
0.804842,0.666735
-0.153454,-0.152261
-1.2252,-0.841182
-0.185004,-0.182922
-1.21794,-0.839046
-0.151118,-0.149978
1.16971,0.82418
-0.537859,-0.491365
1.1746,0.82574
-1.02104,-0.770291
-1.02606,-0.772322
1.366,0.877776
-1.72598,-0.938579
-1.60825,-0.922901
-0.55814,-0.506596
-1.87006,-0.9536
-0.876663,-0.704744
-1.43062,-0.891793
1.24512,0.846911
-1.36748,-0.878116
0.438411,0.412326
0.290936,0.282997
1.70629,0.936191
-0.89035,-0.711567
-0.0651114,-0.0650196
-1.63425,-0.926664
-0.461515,-0.431318
-0.51287,-0.472178
-1.99798,-0.963884
-1.59617,-0.92109
0.464855,0.434033
-0.87367,-0.703234
1.93644,0.959251
-1.74024,-0.940254
-0.541478,-0.494106
0.330044,0.31856
-1.53495,-0.911269
1.53712,0.911636
1.87646,0.954176
-0.0443242,-0.0442952
-1.05211,-0.782624
-1.34655,-0.873235
0.208154,0.205199
0.216696,0.213366
0.794265,0.660818
0.431083,0.406226
-0.943941,-0.737028
-0.615816,-0.548208
1.91983,0.957903
-1.22828,-0.842079
1.10011,0.800539
1.01045,0.765949
1.87433,0.953985
-0.59158,-0.531031
-1.3311,-0.869518
1.28356,0.857429
-1.89914,-0.956164
-1.90684,-0.956819
-0.587114,-0.527817
-0.754402,-0.637768
0.735268,0.626278
0.115556,0.115044
0.73633,0.626923
-0.790516,-0.658701
-1.25139,-0.848674
0.453955,0.425145
1.11528,0.805921
-0.912232,-0.722202
0.859499,0.695999
1.02225,0.770781
-1.8189,-0.948729
-1.90934,-0.95703
-0.444522,-0.417386
-0.935481,-0.733139
-0.295761,-0.287428
-1.95457,-0.960673
0.10916,0.108728
0.874295,0.70355
0.989485,0.757143
1.27451,0.855014
-0.76916,-0.64644
-0.188157,-0.185968
0.929422,0.730324
1.57878,0.918411
-0.595456,-0.533808
-0.169153,-0.167557
-1.85969,-0.95265
1.44389,0.894478
0.519781,0.477531
1.62032,0.92467
-0.387227,-0.368967
0.858815,0.695647
-1.44602,-0.894903
-0.982581,-0.754181
1.3091,0.864047
-0.683413,-0.593734
-1.18906,-0.830288
1.18358,0.828577
-1.58894,-0.919986
1.10842,0.803502
-1.93889,-0.959446
-0.922322,-0.726994
0.423771,0.400103
1.91823,0.957771
-1.56332,-0.915957
1.26728,0.853058
-1.12662,-0.80986
-0.366742,-0.351139
-1.06574,-0.787852
-1.7279,-0.938807
-0.971151,-0.74921
1.22525,0.841197
-0.439845,-0.413516
-1.03873,-0.777387
1.4516,0.896009
0.559726,0.507774
-0.126444,-0.125775
-1.56902,-0.91687
0.307535,0.298193
1.66384,0.930733
-0.423617,-0.399973
-1.06123,-0.786135
0.304866,0.295759
-1.62371,-0.925161
-0.48504,-0.450271
-0.465263,-0.434364
1.36492,0.87753
0.881168,0.707004
0.955921,0.742452
-1.21725,-0.838841
1.28477,0.857751
-1.7917,-0.94594
-1.88286,-0.954745
-1.61585,-0.92402
-0.653216,-0.573831
-1.7698,-0.943587
-0.549673,-0.500275
-1.91641,-0.95762
0.978746,0.752523
-0.675979,-0.588899
0.514606,0.473526
1.91831,0.957778
1.72231,0.938141
1.86555,0.953189
0.632662,0.559882
-1.08225,-0.794032
-0.689018,-0.597351
-1.75271,-0.941683
1.60242,0.922033
0.550039,0.500549
0.405843,0.384937
-0.333739,-0.321876
-1.69271,-0.934492
-1.60695,-0.922708
0.618522,0.550098
-1.95837,-0.960965
-1.6923,-0.93444
-0.761405,-0.641904
0.891535,0.712151
-0.460284,-0.430316
-1.08039,-0.793342
0.0131202,0.0131195
-1.63773,-0.927154
1.69766,0.935116
-0.875575,-0.704196
-1.82441,-0.949277
1.28187,0.856984
1.77453,0.944103
-0.0738339,-0.0737
0.105875,0.105481
-1.71562,-0.937333
0.6129,0.546165
-1.79498,-0.946283
1.20117,0.83401
-1.90855,-0.956964
-1.39588,-0.884458
-1.28099,-0.856749
0.207644,0.20471
0.286934,0.27931
-0.681659,-0.592597
-0.564537,-0.511336
1.05444,0.783525
-1.61645,-0.924107
1.71402,0.937139
1.85782,0.952477
-0.996842,-0.760265
-0.894125,-0.713425
-1.85239,-0.95197
1.01105,0.766194
-0.522035,-0.479269
-1.8642,-0.953065
-0.711925,-0.611882
1.79745,0.946542
0.0831193,0.0829285
-1.92935,-0.958681
-1.74693,-0.941025
-0.757162,-0.639402
-1.62819,-0.925803
0.0405402,0.040518
-0.874879,-0.703845
-0.56987,-0.515264
-0.249666,-0.244604
-1.26787,-0.853219
1.86418,0.953063
-0.139219,-0.138327
-0.523178,-0.480149
1.31901,0.866537
1.27473,0.855074
-0.814522,-0.672077
-1.81632,-0.94847
-1.91306,-0.957342
1.06412,0.787234
-1.14255,-0.815272
0.971634,0.749421
-1.7249,-0.93845
-0.256741,-0.251245
-1.28279,-0.857227
-0.765062,-0.644049
-0.834443,-0.682855
1.06506,0.787591
-0.523554,-0.480439
1.35992,0.876373
-1.10514,-0.802336
-0.709068,-0.610092
0.946549,0.738217
1.39165,0.883533
1.89214,0.95556
0.438039,0.412018
1.23297,0.84344
-0.679239,-0.591025
0.0261193,0.0261133
-0.0253592,-0.0253537
1.0191,0.7695
1.4027,0.885933
1.46889,0.899365
0.507511,0.468004
-0.350562,-0.336874
0.562407,0.509761
1.70581,0.936132
1.79523,0.94631
-1.39464,-0.884187
1.26038,0.851169
-0.98134,-0.753646
1.0661,0.787986
0.844144,0.687998
1.33843,0.871295
-1.24621,-0.847219
-0.279331,-0.272285
1.08882,0.796447
-0.530268,-0.485586
0.307901,0.298526
0.551004,0.501272
1.29614,0.860725
-0.371673,-0.355454
-0.581043,-0.523423
0.672561,0.586662
1.43815,0.893324
-1.86051,-0.952726
-1.07435,-0.791095
0.735437,0.626381
1.56926,0.916909
0.0129518,0.0129511
-0.926062,-0.728752
1.66302,0.930622
1.08412,0.794723
-0.392764,-0.37374
-0.681435,-0.592451
-0.48148,-0.447428
-1.66411,-0.930768
1.22923,0.842355
1.70538,0.936079
-0.450183,-0.42205
0.284038,0.276638
0.429778,0.405136
-1.75076,-0.941462
-0.299646,-0.290989
0.856669,0.694538
0.735592,0.626474
-0.160102,-0.158748
-0.338663,-0.326283
-1.23149,-0.84301
1.68743,0.933819
1.59711,0.921233
-1.25693,-0.850216
-0.30008,-0.291386
-1.82822,-0.949652
-1.90241,-0.956443
0.930875,0.731002
1.87202,0.953777
0.887052,0.709935
-0.649653,-0.571436
-0.713832,-0.613074
-0.429294,-0.404731
-0.0723489,-0.072223
1.8445,0.951225
-1.97855,-0.962481
0.690754,0.598466
-0.718479,-0.615966
-0.898569,-0.7156
1.97568,0.962269
-0.128308,-0.127609
1.70988,0.936633
-0.732218,-0.62442
-0.849822,-0.690977
-1.55483,-0.914579
1.93622,0.959233
-1.81194,-0.948028
-1.34604,-0.873116
1.39608,0.884502
-0.134558,-0.133751
-1.11402,-0.805478
1.92736,0.958519
-1.08925,-0.796605
-0.212188,-0.20906
0.858843,0.695661
-0.205982,-0.203118
0.112882,0.112405
-1.59362,-0.920703
1.28809,0.858625
0.17789,0.176037
-0.679016,-0.590879
-1.91891,-0.957827
-1.30062,-0.861883
-1.48241,-0.901918
1.85933,0.952616
1.80048,0.946856
-1.93268,-0.95895
1.36666,0.877928
1.03073,0.774201
-0.0831259,-0.0829349
-0.41053,-0.388923
-1.22995,-0.842565
-1.44732,-0.895162
-1.21335,-0.837682
-0.533177,-0.487806
0.887864,0.710337
-0.263675,-0.257729
-0.655488,-0.575353
0.215712,0.212427
-1.0307,-0.774188
1.61791,0.92432
0.00447277,0.00447274
0.574143,0.518395
-1.57115,-0.917209
-1.06392,-0.787161
1.79462,0.946246
0.216973,0.213631
1.15384,0.819023
0.666749,0.582837
-1.0124,-0.766753
1.1847,0.828927
-1.63816,-0.927215
-1.11644,-0.806326
-1.18155,-0.827939
1.17579,0.826119
-1.49892,-0.904952
-0.0400669,-0.0400455
-0.060594,-0.06052
0.795628,0.661585
-1.81157,-0.947991
1.83508,0.950321
0.188327,0.186132
0.368513,0.35269
-0.169319,-0.167719
1.31404,0.865294
0.528064,0.4839
0.608683,0.543199
-1.14903,-0.817433
0.700575,0.604732
0.754091,0.637584
0.0669963,0.0668963
-1.11765,-0.80675
1.39683,0.884665
-0.162474,-0.16106
-1.83204,-0.950025
-0.0341546,-0.0341413
0.12737,0.126685
1.10195,0.8012
0.49778,0.46037
0.947249,0.738535
0.162793,0.16137
-0.156926,-0.15565
-0.352214,-0.338338
1.19211,0.831233
-0.513978,-0.473039
-1.86808,-0.953419
0.607203,0.542155
-1.80926,-0.947757
1.55059,0.913883
-1.64495,-0.928162
-0.593058,-0.532092
-1.29255,-0.859792
1.38835,0.882808
-0.302021,-0.293161
-0.945251,-0.737625
-0.733759,-0.62536
-0.899607,-0.716107
-0.209175,-0.206177
0.624426,0.554202
-1.07027,-0.789562
0.463302,0.432772
0.788588,0.657609
1.74761,0.941103
-1.03288,-0.77506
0.13934,0.138445
0.76846,0.646033
0.235119,0.23088
1.22566,0.841315
-1.22654,-0.841572
1.92766,0.958544
0.28406,0.276659
1.58214,0.918935
1.15902,0.82072
-0.319615,-0.309159
1.4487,0.895435
-1.19526,-0.832204
0.861195,0.696873
0.333004,0.321218
0.282526,0.275242
-0.00684846,-0.00684836
-0.658208,-0.57717
-0.27732,-0.270423
0.213478,0.210293
-1.61921,-0.92451
0.0769847,0.076833
-0.360159,-0.345354
0.474808,0.442076
-0.778735,-0.65198
0.0899853,0.0897432
-1.35889,-0.876135
1.36366,0.87724
-1.59571,-0.921021
0.580476,0.523011
-1.866,-0.95323
1.53984,0.912093
-1.47697,-0.900898
1.51105,0.907126
0.600702,0.537549
0.832766,0.681958
0.143847,0.142863
-0.519264,-0.477132
1.96617,0.961558
0.453534,0.4248
1.54227,0.912501
1.73677,0.939851
0.50607,0.466878
-0.686606,-0.595797
-1.14018,-0.814473
-0.291055,-0.283106
-1.99839,-0.963914
1.91291,0.957329
1.49641,0.904498
0.254934,0.249551
0.641343,0.565813
1.44984,0.895661
-1.75516,-0.941959
-1.64865,-0.928672
-1.33555,-0.870599
-0.192185,-0.189854
-1.24602,-0.847164
0.123351,0.12273
-0.492871,-0.456492
-0.481646,-0.447561
-0.594913,-0.53342
-1.09891,-0.800108
-1.17436,-0.825665
1.37699,0.880274
1.04857,0.781249
1.41285,0.888099
-0.376275,-0.359468
0.765315,0.644197
0.220771,0.217253
0.443842,0.416824
0.0284947,0.028487
1.11732,0.806636
-1.61874,-0.924441
-0.942806,-0.736509
0.915948,0.723975
0.300078,0.291384
1.01054,0.765985
0.0438614,0.0438333
-1.49401,-0.90406
-1.64585,-0.928286
-0.147423,-0.146364
0.776099,0.650462
1.25454,0.849553
-0.445527,-0.418215
1.99235,0.963483
0.209873,0.206845
1.21939,0.839475
0.0415576,0.0415337
0.57828,0.521415
0.497431,0.460094
1.5281,0.910098
1.71432,0.937175
1.00004,0.76161
-1.87718,-0.954241
1.20538,0.835288
-0.322544,-0.311805
-1.27506,-0.855163
1.99572,0.963724
0.267538,0.261332
-0.0847422,-0.0845399
0.866424,0.699553
-0.644016,-0.567628
-0.926047,-0.728746
1.17842,0.826954
0.648089,0.570382
1.9253,0.958352
0.37544,0.358741
1.48447,0.902301
0.648438,0.570617
0.999337,0.761315
-1.73087,-0.939159
0.99794,0.760728
1.63905,0.92734
-1.65275,-0.929234
-1.13815,-0.813792
-1.25964,-0.850966
0.474787,0.442059
-1.56941,-0.916931
0.392284,0.373328
-0.731697,-0.624103
0.661128,0.579114
1.44742,0.895181
1.36911,0.878489
-0.205939,-0.203076
0.532258,0.487106
1.44872,0.89544
-1.45005,-0.895702
0.906674,0.719532
-1.28444,-0.857663
0.670659,0.585413
1.10789,0.803314
-0.325135,-0.314143
1.86903,0.953506
-0.158028,-0.156725
0.337266,0.325034
-0.748967,-0.634532
-1.28634,-0.858165
1.50443,0.905946
0.526298,0.482546
-0.957252,-0.743049
-0.491905,-0.455727
1.24704,0.847451
1.69282,0.934506
1.81187,0.948021
-0.519309,-0.477167
1.59521,0.920944
0.366473,0.350903
-0.180969,-0.179019
-0.0707071,-0.0705895
-0.629013,-0.557372
1.66439,0.930806
-0.412915,-0.390945
0.963582,0.74587
-0.584286,-0.525773
0.0995298,0.0992024
-1.32811,-0.868787
1.8472,0.951481
-1.976,-0.962292
0.673504,0.58728
-1.94599,-0.960006
0.270062,0.263683
-1.03359,-0.775343
-1.40728,-0.886914
-0.745196,-0.632274
0.0686364,0.0685288
-0.0139352,-0.0139343
-0.1282,-0.127502
1.04157,0.778507
1.45467,0.896613
1.12184,0.808209
-1.48717,-0.902804
1.45075,0.89584
-0.909478,-0.720881
1.73703,0.939882
-1.78006,-0.944701
0.978107,0.752245
-0.691008,-0.598629
1.62539,0.925402
-1.20141,-0.834083
0.826581,0.678636
1.21406,0.837893
-1.77324,-0.943964
0.599991,0.537043
1.45309,0.896302
-0.048647,-0.0486087
-0.152956,-0.151774
-0.302558,-0.293652
-0.224533,-0.220834
0.957607,0.743208
1.45555,0.896784
-0.757432,-0.639562
1.01263,0.76685
1.35199,0.874521
1.15919,0.820776
-0.00734765,-0.00734752
-1.90658,-0.956797
1.919,0.957835
-0.809695,-0.669422
1.04649,0.780438
1.28936,0.858958
-1.19241,-0.831325
1.23808,0.844906
0.133612,0.132823
1.69777,0.935129
-0.480617,-0.446738
1.73136,0.939217
1.03033,0.774039
1.48106,0.901667
0.260446,0.254713
1.36943,0.878562
0.614526,0.547305
0.754522,0.637839
-1.32105,-0.867044
-1.213,-0.837576
-0.0956111,-0.0953208
0.466775,0.43559
0.932037,0.731542
-1.98409,-0.962886
-0.515427,-0.474163
0.103018,0.102655
-0.0875123,-0.0872896
-0.335981,-0.323885
-0.314823,-0.304819
0.250255,0.245159
0.540006,0.492993
1.67167,0.931772
-0.661276,-0.579212
-0.0562919,-0.0562326
-0.366992,-0.351358
-0.912989,-0.722564
0.066903,0.0668034
-1.07834,-0.792582
1.90772,0.956894
0.619254,0.550608
1.42676,0.891001
-1.85626,-0.952332
-1.06991,-0.789427
1.14944,0.817568
-1.36524,-0.877603
1.95946,0.961048
-0.0127342,-0.0127335
-1.43856,-0.893408
-0.832248,-0.681681
-0.105025,-0.10464
-0.220325,-0.216828
-1.19394,-0.831798
0.177392,0.175554
-1.95307,-0.960558
-1.56256,-0.915835
-1.26435,-0.852258
-1.57759,-0.918225
0.0480624,0.0480254
-0.381573,-0.364073
0.96533,0.746645
-0.580285,-0.522873
-0.46646,-0.435335
-1.38188,-0.881373
1.05379,0.783276
0.731161,0.623775
-0.857926,-0.695188
1.07828,0.792561
0.702265,0.605803
1.68149,0.933055
-0.882281,-0.70756
0.384189,0.36634
-0.617466,-0.549362
-0.085919,-0.0857082
-1.81243,-0.948078
1.40726,0.88691
1.39507,0.884281
-0.653356,-0.573925
0.31256,0.302764
-1.07526,-0.791433
-1.55964,-0.915362
1.55727,0.914978
1.0325,0.77491
0.782289,0.654018
-1.45388,-0.896457
0.296571,0.288171
-0.703575,-0.606632
1.59971,0.921624
0.851531,0.691868
-1.80104,-0.946914
-1.40354,-0.886114
-0.579724,-0.522465
-1.32975,-0.869187
0.764459,0.643696
1.33139,0.869589
1.76059,0.942569
-1.96741,-0.961651
1.45719,0.897105
-1.14481,-0.816026
0.608082,0.542775
-1.55302,-0.914282
-1.09988,-0.800455
0.848803,0.690444
0.341135,0.32849
1.63447,0.926695
0.490863,0.454901
-1.43038,-0.891745
-0.0826538,-0.0824661
0.27073,0.264304
-1.44507,-0.894714
-0.0544959,-0.0544421
1.57643,0.918043
-1.68571,-0.933599
-0.157525,-0.156234
-1.69612,-0.934923
0.125266,0.124615
-0.78088,-0.653212
-1.3637,-0.877249
0.933173,0.73207
-0.985674,-0.755512
0.891563,0.712165
1.45642,0.896955
-1.25602,-0.849963
-0.0991135,-0.0987903
-1.03993,-0.777861
-1.60037,-0.921724
-1.42544,-0.890727
0.837629,0.684551
-1.93992,-0.959527
-1.29311,-0.859938
-0.424836,-0.400997
-0.749598,-0.634909
-0.422185,-0.39877
0.593349,0.5323
0.0902953,0.0900507
-1.47665,-0.900839
0.50142,0.463233
1.46149,0.897943
-1.28321,-0.857339
1.30399,0.862747
-0.443143,-0.416246
0.692257,0.59943
1.23735,0.844697
1.30255,0.862377
1.60154,0.9219
-0.836809,-0.684115
0.573175,0.517687
-0.0888205,-0.0885876
-0.0639183,-0.0638314
0.835428,0.68338
1.72891,0.938927
1.57311,0.91752
-1.72746,-0.938755
1.6537,0.929364
-1.61995,-0.924617
0.0627657,0.0626834
0.85428,0.693299
1.53283,0.910908
0.103112,0.102749
0.398273,0.378471
1.4695,0.899481
-0.304387,-0.295322
-1.21294,-0.837558
1.98047,0.962622
0.574675,0.518785
-0.0778623,-0.0777054
0.780372,0.65292
1.28616,0.858116
-0.694656,-0.600965
