entradas,saidas
-1.56902,1.53399e-07
0.307535,0.955864
1.66384,1
-0.423617,0.0142567
-1.06123,2.46105e-05
0.304866,0.954724
-1.62371,8.87805e-08
-0.48504,0.0077645
-0.465263,0.00944637
1.36492,0.999999
0.881168,0.999851
0.955921,0.999929
-1.21725,5.17063e-06
1.28477,0.999997
-1.7917,1.6548e-08
-1.88286,6.65061e-09
-1.61585,9.60414e-08
-0.653216,0.00145375
-1.7698,2.06e-08
-0.549673,0.0040834
-1.91641,4.75493e-09
0.978746,0.999944
-0.675979,0.00115813
0.514606,0.994211
1.91831,1
1.72231,1
1.86555,1
0.632662,0.998215
-1.08225,1.99452e-05
-0.689018,0.0010167
-1.75271,2.44386e-08
1.60242,1
0.550039,0.995931
0.405843,0.983017
-0.333739,0.0343107
-1.69271,4.45279e-08
-1.60695,1.0498e-07
0.618522,0.997945
-1.95837,3.12546e-09
-1.6923,4.47126e-08
-0.761405,0.000493228
0.891535,0.999866
-0.460284,0.00992385
-1.08039,2.03205e-05
0.0131202,0.532754
-1.63773,7.7169e-08
1.69766,1
-0.875575,0.000157528
-1.82441,1.1931e-08
1.28187,0.999997
1.77453,1
-0.0738339,0.323367
0.105875,0.742451
-1.71562,3.54139e-08
0.6129,0.997826
-1.79498,1.60144e-08
1.20117,0.999994
-1.90855,5.14364e-09
-1.39588,8.66484e-07
-1.28099,2.73355e-06
0.207644,0.888592
0.286934,0.94631
-0.681659,0.00109425
-0.564537,0.00352139
1.05444,0.999974
-1.61645,9.54696e-08
1.71402,1
1.85782,1
-0.996842,4.68543e-05
-0.894125,0.00013086
-1.85239,9.01962e-09
1.01105,0.999959
-0.522035,0.00537636
-1.8642,8.01483e-09
-0.711925,0.000808722
1.79745,1
0.0831193,0.696607
-1.92935,4.1778e-09
-1.74693,2.58932e-08
-0.757162,0.000514595
-1.62819,8.48936e-08
0.0405402,0.599985
-0.874879,0.000158628
-0.56987,0.00333914
-0.249666,0.076093
-1.26787,3.11683e-06
1.86418,1
-0.139219,0.199058
-0.523178,0.00531558
1.31901,0.999998
1.27473,0.999997
-0.814522,0.000290035
-1.81632,1.29365e-08
-1.91306,4.9168e-09
1.06412,0.999976
-1.14255,1.09133e-05
0.971634,0.99994
-1.7249,3.22755e-08
-0.256741,0.0712656
-1.28279,2.6848e-06
-0.765062,0.000475525
-0.834443,0.00023766
1.06506,0.999976
-0.523554,0.00529573
1.35992,0.999999
-1.10514,1.58654e-05
-0.709068,0.00083214
0.946549,0.999923
1.39165,0.999999
1.89214,1
0.438039,0.987634
1.23297,0.999996
-0.679239,0.00112102
0.0261193,0.56493
-0.0253592,0.43694
1.0191,0.999962
1.4027,0.999999
1.46889,1
0.507511,0.993788
-0.350562,0.0291527
0.562407,0.996403
1.70581,1
1.79523,1
-1.39464,8.7732e-07
1.26038,0.999997
-0.98134,5.47103e-05
1.0661,0.999977
0.844144,0.999784
1.33843,0.999998
-1.24621,3.8704e-06
-0.279331,0.057687
1.08882,0.999981
-0.530268,0.00495357
0.307901,0.956019
0.551004,0.99597
1.29614,0.999998
-0.371673,0.0237363
-0.581043,0.0029872
0.672561,0.998802
1.43815,0.999999
-1.86051,8.31562e-09
-1.07435,2.15842e-05
0.735437,0.999361
1.56926,1
0.0129518,0.532334
-0.926062,9.50876e-05
1.66302,1
1.08412,0.99998
-0.392764,0.0193099
-0.681435,0.00109671
-0.48148,0.00804364
-1.66411,5.9276e-08
1.22923,0.999995
1.70538,1
-0.450183,0.0109671
0.284038,0.944819
0.429778,0.986584
-1.75076,2.492e-08
-0.299646,0.0475861
0.856669,0.99981
0.735592,0.999362
-0.160102,0.16784
-0.338663,0.0327161
-1.23149,4.48459e-06
1.68743,1
1.59711,1
-1.25693,3.47704e-06
-0.30008,0.0473897
-1.82822,1.14852e-08
-1.90241,5.46935e-09
0.930875,0.999909
1.87202,1
0.887052,0.99986
-0.649653,0.00150639
-0.713832,0.000793455
-0.429294,0.0134804
-0.0723489,0.326625
1.8445,1
-1.97855,2.55419e-09
0.690754,0.999001
-0.718479,0.000757456
-0.898569,0.000125173
1.97568,1
-0.128308,0.217026
1.70988,1
-0.732218,0.000660285
-0.849822,0.000203789
-1.55483,1.76795e-07
1.93622,1
-1.81194,1.35161e-08
-1.34604,1.42632e-06
1.39608,0.999999
-0.134558,0.206595
-1.11402,1.45171e-05
1.92736,1
-1.08925,1.85962e-05
-0.212188,0.106988
0.858843,0.999814
-0.205982,0.113064
0.112882,0.755622
-1.59362,1.19947e-07
1.28809,0.999997
0.17789,0.855562
-0.679016,0.00112353
-1.91891,4.63767e-09
-1.30062,2.24637e-06
-1.48241,3.64749e-07
1.85933,1
1.80048,1
-1.93268,4.04083e-09
1.36666,0.999999
1.03073,0.999967
-0.0831259,0.303379
-0.41053,0.0162177
-1.22995,4.5539e-06
-1.44732,5.18036e-07
-1.21335,5.37632e-06
-0.533177,0.00481222
0.887864,0.999861
-0.263675,0.0668106
-0.655488,0.00142113
0.215712,0.896332
-1.0307,3.33985e-05
1.61791,1
0.00447277,0.51118
0.574143,0.9968
-1.57115,1.50164e-07
-1.06392,2.39566e-05
1.79462,1
0.216973,0.897498
1.15384,0.99999
0.666749,0.99873
-1.0124,4.01032e-05
1.1847,0.999993
-1.63816,7.68337e-08
-1.11644,1.41702e-05
-1.18155,7.38922e-06
1.17579,0.999992
-1.49892,3.09236e-07
-0.0400669,0.401152
-0.060594,0.352986
0.795628,0.99965
-1.81157,1.35662e-08
1.83508,1
0.188327,0.867986
0.368513,0.97552
-0.169319,0.155357
1.31404,0.999998
0.528064,0.994937
0.608683,0.997733
-1.14903,1.02285e-05
0.700575,0.999094
0.754091,0.999469
0.0669963,0.661495
-1.11765,1.39992e-05
1.39683,0.999999
-0.162474,0.164552
-1.83204,1.10546e-08
-0.0341546,0.415434
0.12737,0.781375
1.10195,0.999984
0.49778,0.993158
0.947249,0.999923
0.162793,0.835886
-0.156926,0.172322
-0.352214,0.0286887
1.19211,0.999993
-0.513978,0.00582486
-1.86808,7.70986e-09
0.607203,0.997699
-1.80926,1.38823e-08
1.55059,1
-1.64495,7.17898e-08
-0.593058,0.00264989
-1.29255,2.43526e-06
1.38835,0.999999
-0.302021,0.0465213
-0.945251,7.84864e-05
-0.733759,0.000650194
-0.899607,0.00012388
-0.209175,0.109901
0.624426,0.998062
-1.07027,2.24839e-05
0.463302,0.990368
0.788588,0.999624
1.74761,1
-1.03288,3.2678e-05
0.13934,0.801135
0.76846,0.99954
0.235119,0.913029
1.22566,0.999995
-1.22654,4.71204e-06
1.92766,1
0.28406,0.944831
1.58214,1
1.15902,0.999991
-0.319615,0.0393108
1.4487,0.999999
-1.19526,6.44221e-06
0.861195,0.999818
0.333004,0.965445
0.282526,0.944026
-0.00684846,0.482886
-0.658208,0.00138305
-0.27732,0.0587895
0.213478,0.894238
-1.61921,9.28636e-08
0.0769847,0.683488
-0.360159,0.0265559
0.474808,0.991406
-0.778735,0.000414778
0.0899853,0.710919
-1.35889,1.25435e-06
1.36366,0.999999
-1.59571,1.17463e-07
0.580476,0.996996
-1.866,7.87149e-09
1.53984,1
-1.47697,3.85134e-07
1.51105,1
0.600702,0.997545
0.832766,0.999758
0.143847,0.808218
-0.519264,0.00552661
1.96617,1
0.453534,0.989391
1.54227,1
1.73677,1
0.50607,0.993699
-0.686606,0.00104149
-1.14018,1.11758e-05
-0.291055,0.0516343
-1.99839,2.09455e-09
1.91291,1
1.49641,1
0.254934,0.927529
0.641343,0.998363
1.44984,0.999999
-1.75516,2.38482e-08
-1.64865,6.91834e-08
-1.33555,1.58411e-06
-0.192185,0.127655
-1.24602,3.87799e-06
0.123351,0.774433
-0.492871,0.00718385
-0.481646,0.00803036
-0.594913,0.00260131
-1.09891,1.6884e-05
-1.17436,7.93989e-06
1.37699,0.999999
1.04857,0.999972
1.41285,0.999999
-0.376275,0.0226929
0.765315,0.999526
0.220771,0.90094
0.443842,0.988323
0.0284947,0.570759
1.11732,0.999986
-1.61874,9.33033e-08
-0.942806,8.04283e-05
0.915948,0.999895
0.300078,0.952609
1.01054,0.999959
0.0438614,0.607929
-1.49401,3.24788e-07
-1.64585,7.11481e-08
-0.147423,0.1863
0.776099,0.999574
1.25454,0.999996
-0.445527,0.0114838
1.99235,1
0.209873,0.89078
1.21939,0.999995
0.0415576,0.602424
0.57828,0.996929
0.497431,0.993134
1.5281,1
1.71432,1
1.00004,0.999955
-1.87718,7.03898e-09
1.20538,0.999994
-0.322544,0.0382195
-1.27506,2.90059e-06
1.99572,1
0.267538,0.935558
-0.0847422,0.299974
0.866424,0.999827
-0.644016,0.00159361
-0.926047,9.51013e-05
1.17842,0.999992
0.648089,0.99847
1.9253,1
0.37544,0.977121
1.48447,1
0.648438,0.998475
0.999337,0.999954
-1.73087,3.04023e-08
0.99794,0.999954
1.63905,1
-1.65275,6.64058e-08
-1.13815,1.14039e-05
-1.25964,3.38403e-06
0.474787,0.991404
-1.56941,1.52811e-07
0.392284,0.980599
-0.731697,0.00066373
0.661128,0.998657
1.44742,0.999999
1.36911,0.999999
-0.205939,0.113107
0.532258,0.995144
1.44872,0.999999
-1.45005,5.04114e-07
0.906674,0.999885
-1.28444,2.64086e-06
0.670659,0.998779
1.10789,0.999985
-0.325135,0.0372784
1.86903,1
-0.158028,0.170756
0.337266,0.966839
-0.748967,0.000558517
-1.28634,2.59114e-06
1.50443,1
0.526298,0.994847
-0.957252,6.96107e-05
-0.491905,0.00725307
1.24704,0.999996
1.69282,1
1.81187,1
-0.519309,0.00552412
1.59521,1
0.366473,0.975028
-0.180969,0.140676
-0.0707071,0.330246
-0.629013,0.00185108
1.66439,1
-0.412915,0.0158416
0.963582,0.999935
-0.584286,0.00289216
0.0995298,0.730133
-1.32811,1.70645e-06
1.8472,1
-1.976,2.62037e-09
0.673504,0.998813
-1.94599,3.53748e-09
0.270062,0.937063
-1.03359,3.24469e-05
-1.40728,7.73178e-07
-0.745196,0.000579966
0.0686364,0.665158
-0.0139352,0.465218
-0.1282,0.217211
1.04157,0.99997
1.45467,1
1.12184,0.999987
-1.48717,3.47762e-07
1.45075,0.999999
-0.909478,0.000112238
1.73703,1
-1.78006,1.85911e-08
0.978107,0.999943
-0.691008,0.000996684
1.62539,1
-1.20141,6.05837e-06
0.826581,0.999743
1.21406,0.999995
-1.77324,1.99019e-08
0.599991,0.997527
1.45309,1
-0.048647,0.380726
-0.152956,0.178059
-0.302558,0.0462836
-0.224533,0.0957534
0.957607,0.999931
1.45555,1
-0.757432,0.000513208
1.01263,0.99996
1.35199,0.999999
1.15919,0.999991
-0.00734765,0.481639
-1.90658,5.24591e-09
1.919,1
-0.809695,0.000304374
1.04649,0.999971
1.28936,0.999997
-1.19241,6.62855e-06
1.23808,0.999996
0.133612,0.791851
1.69777,1
-0.480617,0.00811273
1.73136,1
1.03033,0.999966
1.48106,1
0.260446,0.931148
1.36943,0.999999
0.614526,0.997861
0.754522,0.999472
-1.32105,1.83135e-06
-1.213,5.39533e-06
-0.0956111,0.277658
0.466775,0.990694
0.932037,0.99991
-1.98409,2.41672e-09
-0.515427,0.00574151
0.103018,0.736951
-0.0875123,0.294189
-0.335981,0.0335754
-0.314823,0.0411609
0.250255,0.924321
0.540006,0.995504
1.67167,1
-0.661276,0.00134131
-0.0562919,0.362872
-0.366992,0.0248455
-0.912989,0.000108366
0.066903,0.661286
-1.07834,2.0741e-05
1.90772,1
0.619254,0.99796
1.42676,0.999999
-1.85626,8.67682e-09
-1.06991,2.25647e-05
1.14944,0.99999
-1.36524,1.17713e-06
1.95946,1
-0.0127342,0.468208
-1.43856,5.65473e-07
-0.832248,0.000242934
-0.105025,0.259178
-0.220325,0.0994588
-1.19394,6.52784e-06
0.177392,0.854944
-1.95307,3.29546e-09
-1.56256,1.63633e-07
-1.26435,3.22862e-06
-1.57759,1.40805e-07
0.0480624,0.617895
-0.381573,0.0215471
0.96533,0.999936
-0.580285,0.00300984
-0.46646,0.00933501
-1.38188,9.96665e-07
1.05379,0.999973
0.731161,0.999333
-0.857926,0.000187929
1.07828,0.999979
0.702265,0.999109
1.68149,1
-0.882281,0.000147311
0.384189,0.978998
-0.617466,0.00207718
-0.085919,0.297509
-1.81243,1.34501e-08
1.40726,0.999999
1.39507,0.999999
-0.653356,0.00145171
0.31256,0.957936
-1.07526,2.13902e-05
-1.55964,1.68491e-07
1.55727,1
1.0325,0.999967
0.782289,0.9996
-1.45388,4.85165e-07
0.296571,0.951001
-0.703575,0.000879089
1.59971,1
0.851531,0.9998
-1.80104,1.50718e-08
-1.40354,8.02611e-07
-0.579724,0.00302674
-1.32975,1.67876e-06
0.764459,0.999522
1.33139,0.999998
1.76059,1
-1.96741,2.85527e-09
1.45719,1
-1.14481,1.067e-05
0.608082,0.997719
-1.55302,1.80019e-07
-1.09988,1.67218e-05
0.848803,0.999794
0.341135,0.968057
1.63447,1
0.490863,0.992671
-1.43038,6.13668e-07
-0.0826538,0.304378
0.27073,0.937456
-1.44507,5.29829e-07
-0.0544959,0.367035
1.57643,1
-1.68571,4.77576e-08
-0.157525,0.17147
-1.69612,4.30356e-08
0.125266,0.77776
-0.78088,0.00040598
-1.3637,1.1954e-06
0.933173,0.999911
-0.985674,5.23902e-05
0.891563,0.999866
1.45642,1
-1.25602,3.50893e-06
-0.0991135,0.270688
-1.03993,3.04523e-05
-1.60037,1.1212e-07
-1.42544,6.44782e-07
0.837629,0.99977
-1.93992,3.75884e-09
-1.29311,2.42164e-06
-0.424836,0.0140864
-0.749598,0.000555006
-0.422185,0.0144593
0.593349,0.997358
0.0902953,0.711556
-1.47665,3.86345e-07
0.50142,0.993401
1.46149,1
-1.28321,2.67345e-06
1.30399,0.999998
-0.443143,0.0117576
0.692257,0.999016
1.23735,0.999996
1.30255,0.999998
1.60154,1
-0.836809,0.000232104
0.573175,0.996769
-0.0888205,0.29148
-0.0639183,0.345431
0.835428,0.999765
1.72891,1
1.57311,1
-1.72746,3.14582e-08
1.6537,1
-1.61995,9.21845e-08
0.0627657,0.651958
0.85428,0.999805
1.53283,1
0.103112,0.737134
0.398273,0.981706
1.4695,1
-0.304387,0.0454829
-1.21294,5.39863e-06
1.98047,1
0.574675,0.996817
-0.0778623,0.314617
0.780372,0.999592
1.28616,0.999997
-0.694656,0.000961015
