entradas,saidas
-0.642802,-0.999995
-1.42841,-1
1.24074,1
-1.03774,-1
1.04977,1
1.17153,1
-0.655212,-0.999996
0.919951,1
-1.91654,-1
-0.306234,-0.995633
1.08439,1
1.39164,1
-1.35129,-1
1.35796,1
-1.14981,-1
-1.56328,-1
-0.179333,-0.946111
0.517815,0.999936
-0.205188,-0.967516
-0.735855,-0.999999
1.26588,1
0.821276,1
0.825606,1
0.126066,0.851245
-0.963715,-1
1.56933,1
1.49361,1
-1.36272,-1
0.775336,1
0.299591,0.995014
-1.71116,-1
1.67172,1
1.93432,1
-1.92487,-1
1.10173,1
-0.106136,-0.786183
1.87993,1
-1.50279,-1
1.65369,1
-0.451458,-0.99976
0.590359,0.999985
0.180782,0.94761
0.534373,0.999954
0.316574,0.996448
-0.959763,-1
-1.58784,-1
-0.991075,-1
-0.571119,-0.999978
-1.17139,-1
-1.92493,-1
0.688156,0.999998
1.0409,1
0.452795,0.999767
1.60609,1
-1.02505,-1
-0.154953,-0.913709
0.288362,0.993763
-1.13401,-1
0.225366,0.978185
0.974779,1
0.357196,0.998422
-1.27847,-1
-1.19475,-1
-1.78411,-1
-1.75056,-1
-0.0124183,-0.123549
1.28299,1
1.32488,1
1.41815,1
-1.65404,-1
-1.89491,-1
-1.33584,-1
-0.808285,-1
0.204798,0.967265
-0.240175,-0.983731
0.655876,0.999996
0.911747,1
-0.276005,-0.992021
0.819019,1
0.804842,1
-0.153454,-0.911199
-1.2252,-1
-0.185004,-0.95175
-1.21794,-1
-0.151118,-0.907148
1.16971,1
-0.537859,-0.999957
1.1746,1
-1.02104,-1
-1.02606,-1
1.366,1
-1.72598,-1
-1.60825,-1
-0.55814,-0.999972
-1.87006,-1
-0.876663,-1
-1.43062,-1
1.24512,1
-1.36748,-1
0.438411,0.999689
0.290936,0.994075
1.70629,1
-0.89035,-1
-0.0651114,-0.57242
-1.63425,-1
-0.461515,-0.999804
-0.51287,-0.99993
-1.99798,-1
-1.59617,-1
0.464855,0.999817
-0.87367,-1
1.93644,1
-1.74024,-1
-0.541478,-0.99996
0.330044,0.997285
-1.53495,-1
1.53712,1
1.87646,1
-0.0443242,-0.416328
-1.05211,-1
-1.34655,-1
0.208154,0.969357
0.216696,0.974107
0.794265,1
0.431083,0.99964
-0.943941,-1
-0.615816,-0.999991
1.91983,1
-1.22828,-1
1.10011,1
1.01045,1
1.87433,1
-0.59158,-0.999985
-1.3311,-1
1.28356,1
-1.89914,-1
-1.90684,-1
-0.587114,-0.999984
-0.754402,-0.999999
0.735268,0.999999
0.115556,0.819587
0.73633,0.999999
-0.790516,-1
-1.25139,-1
0.453955,0.999772
1.11528,1
-0.912232,-1
0.859499,1
1.02225,1
-1.8189,-1
-1.90934,-1
-0.444522,-0.999725
-0.935481,-1
-0.295761,-0.994618
-1.95457,-1
0.10916,0.797461
0.874295,1
0.989485,1
1.27451,1
-0.76916,-1
-0.188157,-0.954632
0.929422,1
1.57878,1
-0.595456,-0.999987
-0.169153,-0.934341
-1.85969,-1
1.44389,1
0.519781,0.999939
1.62032,1
-0.387227,-0.999134
0.858815,1
-1.44602,-1
-0.982581,-1
1.3091,1
-0.683413,-0.999998
-1.18906,-1
1.18358,1
-1.58894,-1
1.10842,1
-1.93889,-1
-0.922322,-1
0.423771,0.999583
1.91823,1
-1.56332,-1
1.26728,1
-1.12662,-1
-0.366742,-0.998696
-1.06574,-1
-1.7279,-1
-0.971151,-1
1.22525,1
-0.439845,-0.999698
-1.03873,-1
1.4516,1
0.559726,0.999973
-0.126444,-0.852285
-1.56902,-1
0.307535,0.995745
1.66384,1
-0.423617,-0.999582
-1.06123,-1
0.304866,0.995512
-1.62371,-1
-0.48504,-0.999878
-0.465263,-0.999818
1.36492,1
0.881168,1
0.955921,1
-1.21725,-1
1.28477,1
-1.7917,-1
-1.88286,-1
-1.61585,-1
-0.653216,-0.999996
-1.7698,-1
-0.549673,-0.999966
-1.91641,-1
0.978746,1
-0.675979,-0.999997
0.514606,0.999932
1.91831,1
1.72231,1
1.86555,1
0.632662,0.999994
-1.08225,-1
-0.689018,-0.999998
-1.75271,-1
1.60242,1
0.550039,0.999967
0.405843,0.999403
-0.333739,-0.997478
-1.69271,-1
-1.60695,-1
0.618522,0.999992
-1.95837,-1
-1.6923,-1
-0.761405,-1
0.891535,1
-0.460284,-0.999799
-1.08039,-1
0.0131202,0.130455
-1.63773,-1
1.69766,1
-0.875575,-1
-1.82441,-1
1.28187,1
1.77453,1
-0.0738339,-0.628141
0.105875,0.785184
-1.71562,-1
0.6129,0.999991
-1.79498,-1
1.20117,1
-1.90855,-1
-1.39588,-1
-1.28099,-1
0.207644,0.969048
0.286934,0.993583
-0.681659,-0.999998
-0.564537,-0.999975
1.05444,1
-1.61645,-1
1.71402,1
1.85782,1
-0.996842,-1
-0.894125,-1
-1.85239,-1
1.01105,1
-0.522035,-0.999942
-1.8642,-1
-0.711925,-0.999999
1.79745,1
0.0831193,0.681116
-1.92935,-1
-1.74693,-1
-0.757162,-0.999999
-1.62819,-1
0.0405402,0.384561
-0.874879,-1
-0.56987,-0.999978
-0.249666,-0.986525
-1.26787,-1
1.86418,1
-0.139219,-0.883652
-0.523178,-0.999943
1.31901,1
1.27473,1
-0.814522,-1
-1.81632,-1
-1.91306,-1
1.06412,1
-1.14255,-1
0.971634,1
-1.7249,-1
-0.256741,-0.988293
-1.28279,-1
-0.765062,-1
-0.834443,-1
1.06506,1
-0.523554,-0.999943
1.35992,1
-1.10514,-1
-0.709068,-0.999999
0.946549,1
1.39165,1
1.89214,1
0.438039,0.999687
1.23297,1
-0.679239,-0.999997
0.0261193,0.255411
-0.0253592,-0.248292
1.0191,1
1.4027,1
1.46889,1
0.507511,0.999922
-0.350562,-0.998198
0.562407,0.999974
1.70581,1
1.79523,1
-1.39464,-1
1.26038,1
-0.98134,-1
1.0661,1
0.844144,1
1.33843,1
-1.24621,-1
-0.279331,-0.992533
1.08882,1
-0.530268,-0.99995
0.307901,0.995776
0.551004,0.999967
1.29614,1
-0.371673,-0.998818
-0.581043,-0.999982
0.672561,0.999997
1.43815,1
-1.86051,-1
-1.07435,-1
0.735437,0.999999
1.56926,1
0.0129518,0.128798
-0.926062,-1
1.66302,1
1.08412,1
-0.392764,-0.999225
-0.681435,-0.999998
-0.48148,-0.999869
-1.66411,-1
1.22923,1
1.70538,1
-0.450183,-0.999754
0.284038,0.993201
0.429778,0.99963
-1.75076,-1
-0.299646,-0.99502
0.856669,1
0.735592,0.999999
-0.160102,-0.921821
-0.338663,-0.997715
-1.23149,-1
1.68743,1
1.59711,1
-1.25693,-1
-0.30008,-0.995063
-1.82822,-1
-1.90241,-1
0.930875,1
1.87202,1
0.887052,1
-0.649653,-0.999995
-0.713832,-0.999999
-0.429294,-0.999627
-0.0723489,-0.619066
1.8445,1
-1.97855,-1
0.690754,0.999998
-0.718479,-0.999999
-0.898569,-1
1.97568,1
-0.128308,-0.857303
1.70988,1
-0.732218,-0.999999
-0.849822,-1
-1.55483,-1
1.93622,1
-1.81194,-1
-1.34604,-1
1.39608,1
-0.134558,-0.873005
-1.11402,-1
1.92736,1
-1.08925,-1
-0.212188,-0.971699
0.858843,1
-0.205982,-0.968019
0.112882,0.810616
-1.59362,-1
1.28809,1
0.17789,0.944577
-0.679016,-0.999997
-1.91891,-1
-1.30062,-1
-1.48241,-1
1.85933,1
1.80048,1
-1.93268,-1
1.36666,1
1.03073,1
-0.0831259,-0.681151
-0.41053,-0.999457
-1.22995,-1
-1.44732,-1
-1.21335,-1
-0.533177,-0.999953
0.887864,1
-0.263675,-0.989801
-0.655488,-0.999996
0.215712,0.9736
-1.0307,-1
1.61791,1
0.00447277,0.0446979
0.574143,0.999979
-1.57115,-1
-1.06392,-1
1.79462,1
0.216973,0.974249
1.15384,1
0.666749,0.999997
-1.0124,-1
1.1847,1
-1.63816,-1
-1.11644,-1
-1.18155,-1
1.17579,1
-1.49892,-1
-0.0400669,-0.380521
-0.060594,-0.541263
0.795628,1
-1.81157,-1
1.83508,1
0.188327,0.954782
0.368513,0.998741
-0.169319,-0.934553
1.31404,1
0.528064,0.999948
0.608683,0.99999
-1.14903,-1
0.700575,0.999998
0.754091,0.999999
0.0669963,0.584956
-1.11765,-1
1.39683,1
-0.162474,-0.925309
-1.83204,-1
-0.0341546,-0.328857
0.12737,0.854796
1.10195,1
0.49778,0.999905
0.947249,1
0.162793,0.925766
-0.156926,-0.916908
-0.352214,-0.998257
1.19211,1
-0.513978,-0.999931
-1.86808,-1
0.607203,0.999989
-1.80926,-1
1.55059,1
-1.64495,-1
-0.593058,-0.999986
-1.29255,-1
1.38835,1
-0.302021,-0.99525
-0.945251,-1
-0.733759,-0.999999
-0.899607,-1
-0.209175,-0.969968
0.624426,0.999992
-1.07027,-1
0.463302,0.999811
0.788588,1
1.74761,1
-1.03288,-1
0.13934,0.883917
0.76846,1
0.235119,0.982016
1.22566,1
-1.22654,-1
1.92766,1
0.28406,0.993204
1.58214,1
1.15902,1
-0.319615,-0.996657
1.4487,1
-1.19526,-1
0.861195,1
0.333004,0.997441
0.282526,0.992993
-0.00684846,-0.0683778
-0.658208,-0.999996
-0.27732,-0.992227
0.213478,0.97241
-1.61921,-1
0.0769847,0.646841
-0.360159,-0.998513
0.474808,0.99985
-0.778735,-1
0.0899853,0.716226
-1.35889,-1
1.36366,1
-1.59571,-1
0.580476,0.999982
-1.866,-1
1.53984,1
-1.47697,-1
1.51105,1
0.600702,0.999988
0.832766,1
0.143847,0.89339
-0.519264,-0.999938
1.96617,1
0.453534,0.99977
1.54227,1
1.73677,1
0.50607,0.99992
-0.686606,-0.999998
-1.14018,-1
-0.291055,-0.994089
-1.99839,-1
1.91291,1
1.49641,1
0.254934,0.987864
0.641343,0.999995
1.44984,1
-1.75516,-1
-1.64865,-1
-1.33555,-1
-0.192185,-0.95807
-1.24602,-1
0.123351,0.843596
-0.492871,-0.999895
-0.481646,-0.999869
-0.594913,-0.999986
-1.09891,-1
-1.17436,-1
1.37699,1
1.04857,1
1.41285,1
-0.376275,-0.998922
0.765315,1
0.220771,0.97611
0.443842,0.999721
0.0284947,0.277477
1.11732,1
-1.61874,-1
-0.942806,-1
0.915948,1
0.300078,0.995062
1.01054,1
0.0438614,0.412495
-1.49401,-1
-1.64585,-1
-0.147423,-0.900381
0.776099,1
1.25454,1
-0.445527,-0.99973
1.99235,1
0.209873,0.970378
1.21939,1
0.0415576,0.393197
0.57828,0.999981
0.497431,0.999904
1.5281,1
1.71432,1
1.00004,1
-1.87718,-1
1.20538,1
-0.322544,-0.996847
-1.27506,-1
1.99572,1
0.267538,0.990556
-0.0847422,-0.68972
0.866424,1
-0.644016,-0.999995
-0.926047,-1
1.17842,1
0.648089,0.999995
1.9253,1
0.37544,0.998904
1.48447,1
0.648438,0.999995
0.999337,1
-1.73087,-1
0.99794,1
1.63905,1
-1.65275,-1
-1.13815,-1
-1.25964,-1
0.474787,0.99985
-1.56941,-1
0.392284,0.999217
-0.731697,-0.999999
0.661128,0.999996
1.44742,1
1.36911,1
-0.205939,-0.967992
0.532258,0.999952
1.44872,1
-1.45005,-1
0.906674,1
-1.28444,-1
0.670659,0.999997
1.10789,1
-0.325135,-0.997006
1.86903,1
-0.158028,-0.918645
0.337266,0.99765
-0.748967,-0.999999
-1.28634,-1
1.50443,1
0.526298,0.999946
-0.957252,-1
-0.491905,-0.999893
1.24704,1
1.69282,1
1.81187,1
-0.519309,-0.999938
1.59521,1
0.366473,0.998689
-0.180969,-0.9478
-0.0707071,-0.608837
-0.629013,-0.999993
1.66439,1
-0.412915,-0.999482
0.963582,1
-0.584286,-0.999983
0.0995298,0.759612
-1.32811,-1
1.8472,1
-1.976,-1
0.673504,0.999997
-1.94599,-1
0.270062,0.991019
-1.03359,-1
-1.40728,-1
-0.745196,-0.999999
0.0686364,0.595641
-0.0139352,-0.138457
-0.1282,-0.857016
1.04157,1
1.45467,1
1.12184,1
-1.48717,-1
1.45075,1
-0.909478,-1
1.73703,1
-1.78006,-1
0.978107,1
-0.691008,-0.999998
1.62539,1
-1.20141,-1
0.826581,1
1.21406,1
-1.77324,-1
0.599991,0.999988
1.45309,1
-0.048647,-0.45141
-0.152956,-0.910349
-0.302558,-0.995301
-0.224533,-0.977822
0.957607,1
1.45555,1
-0.757432,-0.999999
1.01263,1
1.35199,1
1.15919,1
-0.00734765,-0.0733446
-1.90658,-1
1.919,1
-0.809695,-1
1.04649,1
1.28936,1
-1.19241,-1
1.23808,1
0.133612,0.870738
1.69777,1
-0.480617,-0.999866
1.73136,1
1.03033,1
1.48106,1
0.260446,0.989124
1.36943,1
0.614526,0.999991
0.754522,0.999999
-1.32105,-1
-1.213,-1
-0.0956111,-0.742537
0.466775,0.999824
0.932037,1
-1.98409,-1
-0.515427,-0.999933
0.103018,0.773981
-0.0875123,-0.703968
-0.335981,-0.997589
-0.314823,-0.996321
0.250255,0.986682
0.540006,0.999959
1.67167,1
-0.661276,-0.999996
-0.0562919,-0.51014
-0.366992,-0.998703
-0.912989,-1
0.066903,0.584342
-1.07834,-1
1.90772,1
0.619254,0.999992
1.42676,1
-1.85626,-1
-1.06991,-1
1.14944,1
-1.36524,-1
1.95946,1
-0.0127342,-0.126658
-1.43856,-1
-0.832248,-1
-0.105025,-0.781902
-0.220325,-0.975899
-1.19394,-1
0.177392,0.944037
-1.95307,-1
-1.56256,-1
-1.26435,-1
-1.57759,-1
0.0480624,0.446743
-0.381573,-0.999031
0.96533,1
-0.580285,-0.999982
-0.46646,-0.999822
-1.38188,-1
1.05379,1
0.731161,0.999999
-0.857926,-1
1.07828,1
0.702265,0.999998
1.68149,1
-0.882281,-1
0.384189,0.99908
-0.617466,-0.999991
-0.085919,-0.69584
-1.81243,-1
1.40726,1
1.39507,1
-0.653356,-0.999996
0.31256,0.996151
-1.07526,-1
-1.55964,-1
1.55727,1
1.0325,1
0.782289,1
-1.45388,-1
0.296571,0.994705
-0.703575,-0.999998
1.59971,1
0.851531,1
-1.80104,-1
-1.40354,-1
-0.579724,-0.999982
-1.32975,-1
0.764459,1
1.33139,1
1.76059,1
-1.96741,-1
1.45719,1
-1.14481,-1
0.608082,0.99999
-1.55302,-1
-1.09988,-1
0.848803,1
0.341135,0.997825
1.63447,1
0.490863,0.999891
-1.43038,-1
-0.0826538,-0.678613
0.27073,0.991137
-1.44507,-1
-0.0544959,-0.496733
1.57643,1
-1.68571,-1
-0.157525,-0.917856
-1.69612,-1
0.125266,0.849028
-0.78088,-1
-1.3637,-1
0.933173,1
-0.985674,-1
0.891563,1
1.45642,1
-1.25602,-1
-0.0991135,-0.757846
-1.03993,-1
-1.60037,-1
-1.42544,-1
0.837629,1
-1.93992,-1
-1.29311,-1
-0.424836,-0.999592
-0.749598,-0.999999
-0.422185,-0.99957
0.593349,0.999986
0.0902953,0.717733
-1.47665,-1
0.50142,0.999912
1.46149,1
-1.28321,-1
1.30399,1
-0.443143,-0.999717
0.692257,0.999998
1.23735,1
1.30255,1
1.60154,1
-0.836809,-1
0.573175,0.999979
-0.0888205,-0.710506
-0.0639183,-0.564343
0.835428,1
1.72891,1
1.57311,1
-1.72746,-1
1.6537,1
-1.61995,-1
0.0627657,0.556436
0.85428,1
1.53283,1
0.103112,0.774359
0.398273,0.999306
1.4695,1
-0.304387,-0.995469
-1.21294,-1
1.98047,1
0.574675,0.99998
-0.0778623,-0.651916
0.780372,1
1.28616,1
-0.694656,-0.999998
